시군구_코드,도로_일련번호,법정동_일련번호,도로_명,영문_도로_명,시도_명,시군구_명,법정동_구분,법정동_코드,법정동_명,상위_도로_일련번호,상위_도로_명,새주소_사용여부,변경_이력_사유_코드,변경_이력_정보,법정동_번호,도로_코드
11710,4169032,0,강동대로9길,Gangdong-daero 9-gil,서울특별시,송파구,2,0,,2123001,,0,,,,117104169032 
11710,4169034,1,거마로10길,Geoma-ro 10-gil,서울특별시,송파구,1,11301,거여동,3123003,,0,,,113,117104169034 
11710,4169034,0,거마로10길,Geoma-ro 10-gil,서울특별시,송파구,2,0,,3123003,,0,,,,117104169034 
11650,4163394,1,서초대로26길,Seocho-daero  26-gil,서울특별시,서초구,1,10101,방배동,2121002,,0,,,101,116504163394 
11650,4163394,0,서초대로26길,Seocho-daero  26-gil,서울특별시,서초구,2,0,,2121002,,0,,,,116504163394 
11650,4163395,1,서초대로27길,Seocho-daero  27-gil,서울특별시,서초구,1,10101,방배동,2121002,,0,,,101,116504163395 
11650,4163395,0,서초대로27길,Seocho-daero  27-gil,서울특별시,서초구,2,0,,2121002,,0,,,,116504163395 
11710,4169446,1,올림픽로8길,Olympic-ro 8-gil,서울특별시,송파구,1,10101,잠실동,3123023,,0,,,101,117104169446 
11710,4169446,0,올림픽로8길,Olympic-ro 8-gil,서울특별시,송파구,2,0,,3123023,,0,,,,117104169446 
11710,4169447,1,위례성대로10길,Wiryeseong-daero 10-gil,서울특별시,송파구,1,11101,방이동,2123002,,0,,,111,117104169447 
11710,4169447,0,위례성대로10길,Wiryeseong-daero 10-gil,서울특별시,송파구,2,0,,2123002,,0,,,,117104169447 
11710,4169448,1,위례성대로12길,Wiryeseong-daero 12-gil,서울특별시,송파구,1,11101,방이동,2123002,,0,,,111,117104169448 
11710,4169448,0,위례성대로12길,Wiryeseong-daero 12-gil,서울특별시,송파구,2,0,,2123002,,0,,,,117104169448 
11710,4169449,1,위례성대로14길,Wiryeseong-daero 14-gil,서울특별시,송파구,1,11101,방이동,2123002,,0,,,111,117104169449 
11710,4169449,0,위례성대로14길,Wiryeseong-daero 14-gil,서울특별시,송파구,2,0,,2123002,,0,,,,117104169449 
11710,4169450,1,위례성대로16길,Wiryeseong-daero 16-gil,서울특별시,송파구,1,11101,방이동,2123002,,0,,,111,117104169450 
11710,4169450,0,위례성대로16길,Wiryeseong-daero 16-gil,서울특별시,송파구,2,0,,2123002,,0,,,,117104169450 
11710,4169451,1,위례성대로18길,Wiryeseong-daero 18-gil,서울특별시,송파구,1,11101,방이동,2123002,,0,,,111,117104169451 
11710,4169451,0,위례성대로18길,Wiryeseong-daero 18-gil,서울특별시,송파구,2,0,,2123002,,0,,,,117104169451 
11710,4169452,1,위례성대로20길,Wiryeseong-daero 20-gil,서울특별시,송파구,1,11201,오금동,2123002,,0,,,112,117104169452 
11710,4169452,0,위례성대로20길,Wiryeseong-daero 20-gil,서울특별시,송파구,2,0,,2123002,,0,,,,117104169452 
11710,4169453,1,위례성대로22가길,Wiryeseong-daero 22ga-gil,서울특별시,송파구,1,11201,오금동,2123002,,0,,,112,117104169453 
11710,4169453,0,위례성대로22가길,Wiryeseong-daero 22ga-gil,서울특별시,송파구,2,0,,2123002,,0,,,,117104169453 
11710,4169454,1,위례성대로22길,Wiryeseong-daero 22-gil,서울특별시,송파구,1,11201,오금동,2123002,,0,,,112,117104169454 
11710,4169454,0,위례성대로22길,Wiryeseong-daero 22-gil,서울특별시,송파구,2,0,,2123002,,0,,,,117104169454 
11710,4169455,1,위례성대로22나길,Wiryeseong-daero 22na-gil,서울특별시,송파구,1,11201,오금동,2123002,,0,,,112,117104169455 
11710,4169455,0,위례성대로22나길,Wiryeseong-daero 22na-gil,서울특별시,송파구,2,0,,2123002,,0,,,,117104169455 
11710,4169456,1,위례성대로2길,Wiryeseong-daero 2-gil,서울특별시,송파구,1,11101,방이동,2123002,,0,,,111,117104169456 
11710,4169456,0,위례성대로2길,Wiryeseong-daero 2-gil,서울특별시,송파구,2,0,,2123002,,0,,,,117104169456 
11710,4169457,1,위례성대로4길,Wiryeseong-daero 4-gil,서울특별시,송파구,1,11101,방이동,2123002,,0,,,111,117104169457 
11710,4169457,0,위례성대로4길,Wiryeseong-daero 4-gil,서울특별시,송파구,2,0,,2123002,,0,,,,117104169457 
11710,4169458,1,위례성대로6길,Wiryeseong-daero 6-gil,서울특별시,송파구,1,11101,방이동,2123002,,0,,,111,117104169458 
11710,4169458,0,위례성대로6길,Wiryeseong-daero 6-gil,서울특별시,송파구,2,0,,2123002,,0,,,,117104169458 
11710,4169459,1,위례성대로8길,Wiryeseong-daero 8-gil,서울특별시,송파구,1,11101,방이동,2123002,,0,,,111,117104169459 
11710,4169459,0,위례성대로8길,Wiryeseong-daero 8-gil,서울특별시,송파구,2,0,,2123002,,0,,,,117104169459 
11710,4169460,1,중대로10길,Jungdae-ro 10-gil,서울특별시,송파구,1,10701,가락동,3123016,,0,,,107,117104169460 
11710,4169460,0,중대로10길,Jungdae-ro 10-gil,서울특별시,송파구,2,0,,3123016,,0,,,,117104169460 
11710,4169461,1,중대로12길,Jungdae-ro 12-gil,서울특별시,송파구,1,10701,가락동,3123016,,0,,,107,117104169461 
11710,4169461,0,중대로12길,Jungdae-ro 12-gil,서울특별시,송파구,2,0,,3123016,,0,,,,117104169461 
11710,4169462,1,중대로14길,Jungdae-ro 14-gil,서울특별시,송파구,1,10701,가락동,3123016,,0,,,107,117104169462 
11710,4169462,0,중대로14길,Jungdae-ro 14-gil,서울특별시,송파구,2,0,,3123016,,0,,,,117104169462 
11710,4169464,1,중대로16길,Jungdae-ro 16-gil,서울특별시,송파구,1,10701,가락동,3123016,,0,,,107,117104169464 
11710,4169464,0,중대로16길,Jungdae-ro 16-gil,서울특별시,송파구,2,0,,3123016,,0,,,,117104169464 
11710,4169465,1,중대로18길,Jungdae-ro 18-gil,서울특별시,송파구,1,10701,가락동,3123016,,0,,,107,117104169465 
11710,4169465,0,중대로18길,Jungdae-ro 18-gil,서울특별시,송파구,2,0,,3123016,,0,,,,117104169465 
11710,4169466,1,중대로20길,Jungdae-ro 20-gil,서울특별시,송파구,1,10701,가락동,3123016,,0,,,107,117104169466 
11710,4169466,0,중대로20길,Jungdae-ro 20-gil,서울특별시,송파구,2,0,,3123016,,0,,,,117104169466 
11710,4169467,1,중대로22길,Jungdae-ro 22-gil,서울특별시,송파구,1,10701,가락동,3123016,,0,,,107,117104169467 
11710,4169399,0,오금로42길,Ogeum-ro 42-gil,서울특별시,송파구,2,0,,3123014,,0,,,,117104169399 
11710,4169400,1,오금로44가길,Ogeum-ro 44ga-gil,서울특별시,송파구,1,10701,가락동,3123014,,0,,,107,117104169400 
11710,4169400,0,오금로44가길,Ogeum-ro 44ga-gil,서울특별시,송파구,2,0,,3123014,,0,,,,117104169400 
11710,4169401,1,오금로44길,Ogeum-ro 44-gil,서울특별시,송파구,1,10701,가락동,3123014,,0,,,107,117104169401 
11710,4169401,0,오금로44길,Ogeum-ro 44-gil,서울특별시,송파구,2,0,,3123014,,0,,,,117104169401 
11710,4169402,1,오금로44나길,Ogeum-ro 44na-gil,서울특별시,송파구,1,10701,가락동,3123014,,0,,,107,117104169402 
11710,4169402,0,오금로44나길,Ogeum-ro 44na-gil,서울특별시,송파구,2,0,,3123014,,0,,,,117104169402 
11710,4169403,1,오금로46길,Ogeum-ro 46-gil,서울특별시,송파구,1,10701,가락동,3123014,,0,,,107,117104169403 
11710,4169403,0,오금로46길,Ogeum-ro 46-gil,서울특별시,송파구,2,0,,3123014,,0,,,,117104169403 
11710,4169404,1,오금로48길,Ogeum-ro 48-gil,서울특별시,송파구,1,10701,가락동,3123014,,0,,,107,117104169404 
11710,4169404,0,오금로48길,Ogeum-ro 48-gil,서울특별시,송파구,2,0,,3123014,,0,,,,117104169404 
11710,4169405,1,오금로49길,Ogeum-ro 49-gil,서울특별시,송파구,1,11201,오금동,3123014,,0,,,112,117104169405 
11710,4169405,0,오금로49길,Ogeum-ro 49-gil,서울특별시,송파구,2,0,,3123014,,0,,,,117104169405 
11710,4169406,1,오금로50길,Ogeum-ro 50-gil,서울특별시,송파구,1,10701,가락동,3123014,,0,,,107,117104169406 
11710,4169406,0,오금로50길,Ogeum-ro 50-gil,서울특별시,송파구,2,0,,3123014,,0,,,,117104169406 
11710,4169407,1,오금로51길,Ogeum-ro 51-gil,서울특별시,송파구,1,11301,거여동,3123014,,0,,,113,117104169407 
11710,4169407,2,오금로51길,Ogeum-ro 51-gil,서울특별시,송파구,1,11402,마천동,3123014,,0,,,114,117104169407 
11710,4169407,0,오금로51길,Ogeum-ro 51-gil,서울특별시,송파구,2,0,,3123014,,0,,,,117104169407 
11710,4169408,1,오금로53길,Ogeum-ro 53-gil,서울특별시,송파구,1,11301,거여동,3123014,,0,,,113,117104169408 
11650,4163316,0,사임당로1길,Saimdang-ro  1-gil,서울특별시,서초구,2,0,,3121014,,0,,,,116504163316 
11650,4163317,1,사임당로20길,Saimdang-ro  20-gil,서울특별시,서초구,1,10801,서초동,3121014,,0,,,108,116504163317 
11650,4163317,0,사임당로20길,Saimdang-ro  20-gil,서울특별시,서초구,2,0,,3121014,,0,,,,116504163317 
11650,4163318,1,사임당로23길,Saimdang-ro  23-gil,서울특별시,서초구,1,10801,서초동,3121014,,0,,,108,116504163318 
11650,4163318,0,사임당로23길,Saimdang-ro  23-gil,서울특별시,서초구,2,0,,3121014,,0,,,,116504163318 
11650,4163319,1,사임당로8길,Saimdang-ro  8-gil,서울특별시,서초구,1,10801,서초동,3121014,,0,,,108,116504163319 
11650,4163319,0,사임당로8길,Saimdang-ro  8-gil,서울특별시,서초구,2,0,,3121014,,0,,,,116504163319 
11650,4163320,1,사평대로10길,Sapyeong-daero  10-gil,서울특별시,서초구,1,10701,반포동,2121001,,0,,,107,116504163320 
11650,4163320,0,사평대로10길,Sapyeong-daero  10-gil,서울특별시,서초구,2,0,,2121001,,0,,,,116504163320 
11650,4163321,1,사평대로12길,Sapyeong-daero  12-gil,서울특별시,서초구,1,10101,방배동,2121001,,0,,,101,116504163321 
11650,4163259,0,방배로23길,Bangbae-ro  23-gil,서울특별시,서초구,2,0,,3121010,,0,,,,116504163259 
11650,4163260,1,방배로25길,Bangbae-ro  25-gil,서울특별시,서초구,1,10101,방배동,3121010,,0,,,101,116504163260 
11650,4163260,0,방배로25길,Bangbae-ro  25-gil,서울특별시,서초구,2,0,,3121010,,0,,,,116504163260 
11650,4163261,1,방배로26길,Bangbae-ro  26-gil,서울특별시,서초구,1,10101,방배동,3121010,,0,,,101,116504163261 
11650,4163261,0,방배로26길,Bangbae-ro  26-gil,서울특별시,서초구,2,0,,3121010,,0,,,,116504163261 
11650,4163262,1,방배로27길,Bangbae-ro  27-gil,서울특별시,서초구,1,10101,방배동,3121010,,0,,,101,116504163262 
11650,4163262,0,방배로27길,Bangbae-ro  27-gil,서울특별시,서초구,2,0,,3121010,,0,,,,116504163262 
11650,4163263,1,방배로28길,Bangbae-ro  28-gil,서울특별시,서초구,1,10101,방배동,3121010,,0,,,101,116504163263 
11650,4163263,0,방배로28길,Bangbae-ro  28-gil,서울특별시,서초구,2,0,,3121010,,0,,,,116504163263 
11650,4163264,1,방배로2길,Bangbae-ro  2-gil,서울특별시,서초구,1,10101,방배동,3121010,,0,,,101,116504163264 
11650,4163264,0,방배로2길,Bangbae-ro  2-gil,서울특별시,서초구,2,0,,3121010,,0,,,,116504163264 
11650,4163265,1,방배로30길,Bangbae-ro  30-gil,서울특별시,서초구,1,10101,방배동,3121010,,0,,,101,116504163265 
11650,4163265,0,방배로30길,Bangbae-ro  30-gil,서울특별시,서초구,2,0,,3121010,,0,,,,116504163265 
11650,4163266,1,방배로31길,Bangbae-ro  31-gil,서울특별시,서초구,1,10101,방배동,3121010,,0,,,101,116504163266 
11650,4163266,0,방배로31길,Bangbae-ro  31-gil,서울특별시,서초구,2,0,,3121010,,0,,,,116504163266 
11650,4163267,1,방배로32길,Bangbae-ro  32-gil,서울특별시,서초구,1,10101,방배동,3121010,,0,,,101,116504163267 
11650,4163267,0,방배로32길,Bangbae-ro  32-gil,서울특별시,서초구,2,0,,3121010,,0,,,,116504163267 
11650,4163268,1,방배로33길,Bangbae-ro  33-gil,서울특별시,서초구,1,10101,방배동,3121010,,0,,,101,116504163268 
11650,4163268,0,방배로33길,Bangbae-ro  33-gil,서울특별시,서초구,2,0,,3121010,,0,,,,116504163268 
11650,4163269,1,방배로34길,Bangbae-ro  34-gil,서울특별시,서초구,1,10101,방배동,3121010,,0,,,101,116504163269 
11650,4163269,0,방배로34길,Bangbae-ro  34-gil,서울특별시,서초구,2,0,,3121010,,0,,,,116504163269 
11650,4163270,1,방배로35길,Bangbae-ro  35-gil,서울특별시,서초구,1,10101,방배동,3121010,,0,,,101,116504163270 
11650,4163270,0,방배로35길,Bangbae-ro  35-gil,서울특별시,서초구,2,0,,3121010,,0,,,,116504163270 
11650,4163271,1,방배로36길,Bangbae-ro  36-gil,서울특별시,서초구,1,10101,방배동,3121010,,0,,,101,116504163271 
11650,4163271,0,방배로36길,Bangbae-ro  36-gil,서울특별시,서초구,2,0,,3121010,,0,,,,116504163271 
11650,4163272,1,방배로37길,Bangbae-ro  37-gil,서울특별시,서초구,1,10101,방배동,3121010,,0,,,101,116504163272 
11650,4163272,0,방배로37길,Bangbae-ro  37-gil,서울특별시,서초구,2,0,,3121010,,0,,,,116504163272 
11650,4163273,1,방배로39길,Bangbae-ro  39-gil,서울특별시,서초구,1,10101,방배동,3121010,,0,,,101,116504163273 
11650,4163273,0,방배로39길,Bangbae-ro  39-gil,서울특별시,서초구,2,0,,3121010,,0,,,,116504163273 
11650,4163274,1,방배로3길,Bangbae-ro  3-gil,서울특별시,서초구,1,10101,방배동,3121010,,0,,,101,116504163274 
11710,4169314,1,송이로32길,Songi-ro 32-gil,서울특별시,송파구,1,10801,문정동,3123011,,0,,,108,117104169314 
11710,4169314,0,송이로32길,Songi-ro 32-gil,서울특별시,송파구,2,0,,3123011,,0,,,,117104169314 
11710,4169315,1,송이로33길,Songi-ro 33-gil,서울특별시,송파구,1,10801,문정동,3123011,,0,,,108,117104169315 
11710,4169315,0,송이로33길,Songi-ro 33-gil,서울특별시,송파구,2,0,,3123011,,0,,,,117104169315 
11710,4169316,1,송이로34길,Songi-ro 34-gil,서울특별시,송파구,1,10801,문정동,3123011,,0,,,108,117104169316 
11710,4169316,0,송이로34길,Songi-ro 34-gil,서울특별시,송파구,2,0,,3123011,,0,,,,117104169316 
11710,4169317,1,송이로36길,Songi-ro 36-gil,서울특별시,송파구,1,10801,문정동,3123011,,0,,,108,117104169317 
11710,4169317,0,송이로36길,Songi-ro 36-gil,서울특별시,송파구,2,0,,3123011,,0,,,,117104169317 
11710,4169318,1,송이로37가길,Songi-ro 37ga-gil,서울특별시,송파구,1,10801,문정동,3123011,,0,,,108,117104169318 
11710,4169318,0,송이로37가길,Songi-ro 37ga-gil,서울특별시,송파구,2,0,,3123011,,0,,,,117104169318 
11710,4169319,1,송이로37길,Songi-ro 37-gil,서울특별시,송파구,1,10801,문정동,3123011,,0,,,108,117104169319 
11710,4169319,0,송이로37길,Songi-ro 37-gil,서울특별시,송파구,2,0,,3123011,,0,,,,117104169319 
11710,4169320,1,송이로38길,Songi-ro 38-gil,서울특별시,송파구,1,10801,문정동,3123011,,0,,,108,117104169320 
11710,4169320,0,송이로38길,Songi-ro 38-gil,서울특별시,송파구,2,0,,3123011,,0,,,,117104169320 
11710,4169321,1,송이로4길,Songi-ro 4-gil,서울특별시,송파구,1,10401,송파동,3123011,,0,,,104,117104169321 
11710,4169321,0,송이로4길,Songi-ro 4-gil,서울특별시,송파구,2,0,,3123011,,0,,,,117104169321 
11710,4169322,1,송이로6길,Songi-ro 6-gil,서울특별시,송파구,1,10401,송파동,3123011,,0,,,104,117104169322 
11710,4169322,0,송이로6길,Songi-ro 6-gil,서울특별시,송파구,2,0,,3123011,,0,,,,117104169322 
11710,4169323,1,송이로8길,Songi-ro 8-gil,서울특별시,송파구,1,10401,송파동,3123011,,0,,,104,117104169323 
11710,4169323,0,송이로8길,Songi-ro 8-gil,서울특별시,송파구,2,0,,3123011,,0,,,,117104169323 
11710,4169325,1,송파대로14길,Songpa-daero 14-gil,서울특별시,송파구,1,10801,문정동,2005011,,0,,,108,117104169325 
11710,4169325,0,송파대로14길,Songpa-daero 14-gil,서울특별시,송파구,2,0,,2005011,,0,,,,117104169325 
11710,4169326,1,송파대로16길,Songpa-daero 16-gil,서울특별시,송파구,1,10801,문정동,2005011,,0,,,108,117104169326 
11710,4169326,0,송파대로16길,Songpa-daero 16-gil,서울특별시,송파구,2,0,,2005011,,0,,,,117104169326 
11710,4169327,1,송파대로18길,Songpa-daero 18-gil,서울특별시,송파구,1,10801,문정동,2005011,,0,,,108,117104169327 
11710,4169327,0,송파대로18길,Songpa-daero 18-gil,서울특별시,송파구,2,0,,2005011,,0,,,,117104169327 
